WTSLA,20110624,37100303,100,4.39,Z,,G,
URBN,20110624,37100303,90,28.465,D,N,G,
URBN,20110624,37100303,90,28.46,D,N,G,
URBN,20110624,37100303,90,28.465,D,N,G,
PETM,20110624,37100303,90,44.32,D,N,G,
URBN,20110624,37100303,90,28.45,Z,,G,
AFFX,20110624,37100307,90,7.34,Q,,G,
PLCE,20110624,37100307,90,44.79,D,N,G,
ALSK,20110624,37100307,4300,8.8701,D,Q,G,
URBN,20110624,37100310,90,28.46,Z,,G,
URBN,20110624,37100310,90,28.46,Z,,G,
ATVI,20110624,37100310,400,11.315,D,N,G,
URBN,20110624,37100310,100,28.46,Z,,G,
URBN,20110624,37100310,90,28.46,Z,,G,
URBN,20110624,37100310,90,28.46,K,,G,
SINA,20110624,37100320,90,87,D,Q,G,
SOHU,20110624,37100320,90,68.6,Q,,G,
CREE,20110624,37100320,90,33.6201,D,Q,G,
ARUN,20110624,37100323,100,26.34,Q,,G,
FINL,20110624,37100327,90,22.68,C,,G,
JBLU,20110624,37100330,100,6.26,D,Q,G,
WYNN,20110624,37100353,90,130.33,D,Q,G,
NIHD,20110624,37100390,90,40.29,Y,,G,
URBN,20110624,37100390,90,28.47,Z,,G,
WINN,20110624,37100363,90,8.28,J,,G,
COST,20110624,37100363,300,79.77,Q,,G,
URBN,20110624,37100363,90,28.47,K,,G,
URBN,20110624,37100363,90,28.47,K,,G,
WINN,20110624,37100367,90,8.27,Z,,G,
COST,20110624,37100367,90,79.77,Z,,G,
COST,20110624,37100367,90,79.77,Z,,G,
COST,20110624,37100370,90,79.77,Q,,G,
COST,20110624,37100370,90,79.77,Q,,G,
COST,20110624,37100370,90,79.77,Q,,G,
HOGS,20110624,37100373,90,11.4,Z,,G,
HOGS,20110624,37100380,90,11.4,Q,,G,
COST,20110624,37100383,90,79.77,Z,,G,
EXPE,20110624,37100393,90,27.7,Y,,G,
EXPE,20110624,37100397,90,27.695,Q,,G,
EXPE,20110624,37100397,90,27.7,Y,,G,
EXPE,20110624,37100397,90,27.7,Q,,G,
AAPL,20110624,37100397,90,324.65,Q,,G,
EXPE,20110624,37100400,90,27.7,Q,,G,
EXPE,20110624,37100400,90,27.7,Q,,G,
EXPE,20110624,37100400,90,27.7,Q,,G,
EXPE,20110624,37100400,90,27.7,Q,,G,
EXPE,20110624,37100400,90,27.7,Q,,G,
